date,news
2022-01-06,"['Active growth managers were also underweight on Tesla and Microsoft, which both returned about 50% last year, Kwon added.\n\nAdditionally, so-called core active managers who pick high quality companies with strong fundamentals also largely underperformed, with only a quarter of these types of managers beating the S&P 500 last year.', 'Try refreshing your browser, or Rivian stock skids as legacy automakers rev up EV targets Back to video Competing EV makers Tesla Inc, Lordstown Motor and Fisker fell between 2.1% and 3.3%, with high-flying growth stocks under pressure from expectations the U.S. Federal Reserve could raise interest sooner than previously thought.', '“Tesla has shown us the extremely difficult path to ramping EV manufacturing. You can’t have the reward without the pain.” Jonas rates Rivian’s stock “overweight.” Rivian’s stock has slumped about 14% since the start of Wednesday, when Amazon.com Inc, one of Rivian’s biggest investors, said it teamed up with carmaker Stellantis NV .', '“It’s still sort of unproven in terms of investability of that as a stock versus some of the other names like Tesla, and arguably Ford,” said David Keller, chief market strategist at StockCharts.com.', 'Berkshire may now be on its way to becoming the next trillion-dollar company, joining the likes of Tesla (worth $1.07 trillion), Amazon ($1.66 trillion), Microsoft ($2.37 trillion) and Apple ($2.84 trillion).', 'Further Reading:\n\nStocks Plunge After Fed Minutes Show Central Bank Could Remove More Stimulus (Forbes)\n\nCathie Wood Doubles Down On Growth Stocks After Fund Loses A Fifth Of Its Value In 2021 (Forbes)\n\nStocks Rally To Jump-Start 2022, Tesla Surges And Apple Hits $3 Trillion (Forbes)\n\n10 Great Stock Picks For 2022 From Top-Performing Fund Managers (']"
2022-01-07,"['., only five make the list as of the time of writing: Apple Inc. ( AAPL, Financial), Microsoft Corp. ( MSFT, Financial), Amazon.com Inc. ( AMZN, Financial), Alphabet Inc. ( GOOG, Financial)( GOOGL, Financial) and Tesla Inc. ( TSLA, Financial). Before 2020, it was only Apple and Microsoft.', 'With the likes of Ford Motor Co. ( F, Financial) and General Motors ( GM, Financial) gearing up to compete with Tesla, could the next trillion-dollar company come from the electric vehicles sector?', 'SLYV, SHYG, T, HYZD, DIS, QUS, IXUS, FB, SAVA, VONG, SHYD, PSTH, FSK, MGC, IVW, VUG, CHE, AXP, NEE, SBUX, IBM, UPS, BA, IWM, IWF, Sold Out: BABA, SILK, DKNG, BIIB, PWFL,\n\nInvestment company Current Portfolio ) buys BTC iShares Core MSCI EAFE ETF, Vanguard Mid-Cap Value ETF, VANGUARD INDEX FDS, Schwab Emerging Markets Equity ETF, ISHARES TRUST, sells Tesla', 'Inc, Schwab U.S.', 'McAdam, LLC Buys BTC iShares Core MSCI EAFE ETF, Vanguard Mid-Cap Value ETF, VANGUARD INDEX FDS, Sells Tesla Inc, Schwab U.S. Mid-Cap ETF, Alibaba Group Holding', 'Tesla fell 3.5% and Nvidia slid 3.3%. Both were among the heaviest weights on the S&P 500.\n\n___\n\nAP Business Writer Elaine Kurtenbach contributed.']"
2022-01-08,"[""Tesla raises the price of its Full Self-Driving autopilot option from $10,000 to $12,000 beginning Jan. 17.\n\nTelsa's (TSLA) - Get Tesla Inc Report CEO Elon Musk on Friday tweeted that the electric vehicle maker plans to raise the price of its Full Self-Driving autopilot option to $12,000 on Jan. 17."", 'Tesla FSD price rising to $12K on Jan 17.""\n\nThe Full Self-Driving option for Tesla EVs is currently priced at $10,000. The company last raised the priced of FSD in November 2020 from $8,000 to $10,000.\n\nThe EV company rolled out its most recent 10.8 beta software for the FSD feature on Dec. 23 to certain Tesla owners.', 'Subscription pricing for Basic Autopilot to Full Self-Driving capability is $199 per month and $99 per month for Enhanced Autopilot to Full Self-Driving, according to the Tesla website.', ""After Tesla, Inc. (NASDAQ:TSLA) turned in stellar fourth-quarter deliveries on Sunday, the unanimous view among analysts is that capacity build and product refreshes, along with new product launches, are key for the EV maker's next leg of growth."", ""The Tesla Analyst: Wedbush analyst Daniel Ives has an Outperform rating and a $1,400 price target for Tesla shares, with the bull case price target at $1,800.\n\nThe Tesla Thesis: Paperwork is clearing for the Giga Austin to start producing Model Y vehicles over the next 7-10 days, analyst Ives said in a note, citing the firm's analysis."", 'The stamping machines for Model Y and testing is already in place and mostly completed, with paperwork now filed by Tesla to officially start key production in Austin over the next week, he added.', 'Related Link: Tesla To Hike Controversial Full Self-Driving Package To $12K Beginning January 17: Elon Musk Confirms\n\nLaunching the Austin production site in early January, according to the analyst, is very important to Tesla expanding both domestic and global production of Model Ys.', 'By the end of 2022, Tesla will have the capacity for about 2 million units annually from roughly 1 million now, the analyst said.', ""Tesla Price Action: Tesla shares closed Friday's session down 3.54% at $1,026.96.\n\nRelated Link: Why This Analyst Thinks Tesla Is a $2,500 Stock And When It May Reach That Price Target"", ""Why This Tesla Analyst Thinks Model Y Production At Giga Austin Will Kickoff In A Week's Time"", 'Here are the top ten stock market moving headlines of the past week.\n\n10: Tesla Fourth Quarter Deliveries: Electric vehicle giant Tesla Inc (NASDEQ:TSLA) reported record fourth quarter deliveries to kick off the trading week and the start of 2022.', 'Tesla delivered 936,172 units for the full fiscal year, beating analyst estimates as well.\n\nShares of Tesla started the week trading higher but ended the week down 3%, closing Friday at $1,026.96.\n\n9: Elizabeth Holmes Guilty: Theranos Inc Founder and former CEO Elizabeth Holmes was found guilty on four counts of criminal fraud.', 'The top five holdings in ARKK are Tesla at 8.7%, Roku Inc (NASDAQ:ROKU) at 6.1%, Teladoc Health Inc (NYSE:TDOC) at 6.1%, Zoom Video Communications Inc (NASDAQ:ZM) at 6.0% and Coinbase Global Inc (NASDAQ:COIN) at 5.1%. All of the top five holdings except Tesla are near 52-week lows.', 'Related Link: Top 10 Most Searched Tickers On Benzinga Pro In 2021: Tesla, Apple, AMC, GameStop And More', 'Top 10 Stock Market Moving Headlines From Last Week: Tesla, Ark Innovation ETF, Bitcoin And More']"
2022-01-09,"['Over that timespan, the top three performance contributors for Wood’s ETF included Tesla (+1,083%), Block Inc. (+383%), and Invitae Corp. (+330%).\n\nWood’s sterling performance made her a star among active managers. In recent years, she has become a staple on financial networks and her firm’s assets under management have soared.', 'Especially with nonlinear stocks like Tesla (TSLA), 1st order thinking is not only limiting. It can be misleading.', 'As shown below in the first chart, Tesla has been clearly benefiting from a cost advantage when electric vehicles production and deliveries grow. It has clearly passed the pivot point of critical scale since 2017.', 'And this time, you can see very clearly that Tesla was able to make an improving profits per vehicle while the sales per vehicle (i.e., the price tag on each vehicle) have actually been DECLINING - a clear indicator of passing the pivot point of critical scale and starting enjoying the 2nd order benefits of production growth.', 'What makes these results of even more particular relevance to TSLA is that the results are actually from a sample of Tesla users, comparing their VMT with and without Autopilot.\n\nSource: eScholarship\n\nSuch higher-order effects can make even sales grow faster, much faster, than volume in a highly nonlinear fashion.', 'There are many possible strategies that Tesla can use to monetize on such 3rd order effects. Just to name a few examples:\n\nService sales. Service sales will be proportional to VMT, not only the number of vehicles. And hence service sales will grow faster than volume.\n\nInsurance.', ""For example, Morning Star analysis assumes Tesla only delivers around 5.7 million vehicles by 2030, well below management's target.\n\nIts ongoing production expansion projects are facing delays. Giga Shanghai is producing cars, but only at a partial capacity that is substantially lower than its target capacity."", 'Tesla: 2nd And 3rd Order Effects Of Production Growth (NASDAQ:TSLA)', 'Tesla, Inc. (NASDAQ: TSLA) is an EV market pioneer as well as the industry leader. It has among its product portfolio four models, namely the Model S and Model 3 sedans and the Model X and Model Y SUVs.', 'The Tesla chief was responding to an observation made by a Twitter user, who heaped praises on the new Model S by stating it has adaptive air suspension which makes the ride super smooth, along with awesome ventilated seats, incredible sound system, superb range and fast charging.', ""It's our best car ever, along with the Plaid X — Elon Musk (@elonmusk) January 8, 2022\n\nRelated Link: EV Week In Review: Tesla, Nikola Call Truce; Week To Forget For Rivian; Sony Jumps Into EV Arena And More\n\nWhy It's Important: Tesla is seeing strong momentum in deliveries, as evidenced by its fourth-quarter numbers released last Sunday."", ""Tesla shares closed Friday's session down 3.54% at $1,026.96.\n\nRelated Link: Why This Tesla Analyst Thinks Model Y Production At Giga Austin Will Kickoff In A Week's Time"", ""Elon Musk Calls This Tesla Model The EV Maker's 'Best-ever Car': Here's Why""]"
2022-01-10,"['(RTTNews) - Luxury electric car maker Tesla Inc (TSLA) has signed a nickel supply deal with Talon Metals Corp. (TLO).\n\nTalon Metals will supply nickel concentrate produced from the Tamarack Nickel Project in Aitkin County, Minnesota.', 'The execution of the agreement follows an extensive and detailed due diligence period performed by Tesla and lengthy negotiations between the parties.\n\n""This agreement is the start of an innovative partnership between Tesla and Talon for the responsible production of battery materials directly from the mine to the battery cathode.', 'Tesla plans to buy 75,000 tons of nickel concentrate over six years, as well as smaller amounts of cobalt and iron ore, at London Metals Exchange-listed prices. According to Mininig.com, the deal is worth over $1.5 billion based on current nickel price.', 'Tesla Inks Nickel Supply Deal With Talon Metals', ""Tesla PT raised to $1,300 by Morgan Stanley's Jonas after Q4 unit beat (NASDAQ:TSLA)"", 'Share this Story: Tesla Strikes Battery-Metal Deal in Push to Ensure Supply\n\nTesla Strikes Battery-Metal Deal in Push to Ensure Supply\n\nArticle content (Bloomberg) — Tesla Inc. agreed to purchase nickel supplies from miner Talon Metals Corp. as an expected surge in demand spurs automakers to secure access to battery metals and other electric-car parts', 'Tesla committed to purchase 75,000 metric tons of nickel concentrates produced from Talon’s Tamarack project, with the price linked to the London Metal Exchange’s cash-settlement price for nickel, Talon said in a statement Monday.', 'Try refreshing your browser, or Tesla Strikes Battery-Metal Deal in Push to Ensure Supply Back to video\n\nAdvertisement Story continues below This advertisement has not loaded yet, but your article continues below.', 'The agreement with Talon comes less than six months after Tesla struck a nickel-supply deal with BHP Group. The announcement also follows a flurry of activity among carmakers securing supplies of nickel and other materials needed to produce batteries that will power the green-energy transition.', 'In October, Tesla said higher prices of nickel were having an impact on battery cells. Talon said it will use “commercially reasonable efforts” to achieve commercial production by Jan. 1, 2026 at the Tamarack project, which may be extended by the agreement of the parties for up to 12 months.', '“We look forward to seeing it supply Tesla with nickel that is essential for the production of their electric vehicles.” ©2022 Bloomberg L.P. Bloomberg.com\n\nShare this article in your social network\n\n\n\n\n\n\n\nAdvertisement Story continues below This advertisement has not loaded yet, but your article continues below.', 'Tesla Strikes Battery-Metal Deal in Push to Ensure Supply']"
2022-01-11,"['Tesla (TSLA)\n\nFinally, Tesla has a lot of different moving parts, and it appears to have that big trough and peak, which is typical of a diamond pattern.', 'I’m not totally convinced that is what the pattern is, but that is what it looks like, and given the chances for one in the S&P 500 being fairly strong, there is a good chance there is one in Tesla. It means the stock could break lower and head back towards the $900 gap fill to start.\n\n-Mike', 'Tesla (TSLA) Gains But Lags Market: What You Should Know', '“We would submit that they might be looking at losses,” Wood said, referring to car companies that managed to outperform electric-vehicle manufacturers such as Tesla Inc. TSLA, +0.14% , which is considered the vanguard of the EV wave, last year.', 'ARK’s seven ETFs returned an average of 141% in 2020, on the back of gains from companies such as Tesla, and Teladoc Health Inc. TDOC, making Wood the toast of Wall Street, but she has had a tougher time in recent months.']"
2022-01-12,"['The biggest boosts to the S&P on the day were Tesla up 3.9% ahead of Microsoft Google parent Alphabet , which both rose more than 1%.\n\nAdvancing issues outnumbered declining ones on the NYSE by a 1.26-to-1 ratio; on Nasdaq, a 1.37-to-1 ratio favored decliners.', 'WFC, PG, VOD, HSIC, CTVA, BBL, ADI, ALB, K, COP, BP, AMAT,\n\nAAPL, MSFT, IP, LOW, BAC, FB, F, HD, PSX, CVS, COST, GOOGL, RDS.B, T, UPS, GM, CVX, FAST, XOM, TFC, IFF, MRK, C, NEE, TMO, WFC, PG, VOD, HSIC, CTVA, BBL, ADI, ALB, K, COP, BP, AMAT, Sold Out: BK, SLVM,\n\nInvestment company Current Portfolio ) buys Amazon.com Inc, Teleflex Inc, Walmart Inc, Tesla', 'Inc, The Hershey Co, sells Bank of New York Mellon Corp, Sylvamo Corp during the 3-months ended 2021Q4, according to the most recent filings of the investment company, Bridge Creek Capital Management LLC.', 'Shares reduced by 0.58%\n\nBridge Creek Capital Management LLC initiated holding in Tesla Inc. The purchase prices were between $780.59 and $1229.91, with an estimated average price of $1012.35. The stock is now traded at around $1106.220000. The impact to a portfolio due to this purchase was 0.08%. The holding were 219 shares as of 2021-12-31.', 'Rye Brook Capital LLC initiated holding in Tesla Inc. The purchase prices were between $780.59 and $1229.91, with an estimated average price of $1012.35. The stock is now traded at around $1106.220000. The impact to a portfolio due to this purchase was 0.21%. The holding were 790 shares as of 2021-12-31.']"
2022-01-13,"['FILE PHOTO: The logo of car manufacturer Tesla is seen at a dealership in London, Britain, May 14, 2021.', 'REUTERS/Matthew Childs/File Photo 2/2\n\nBy Hyunjoo Jin\n\nSAN FRANCISCO (Reuters) - Tesla (NASDAQ: ) Inc aims to start initial production of its much-anticipated Cybertruck by the end of the first quarter of 2023, pushing back its plan to begin production late this year, a person familiar with the matter told Reuters on Thursday.', 'The person said the delay comes as Tesla is changing features and functions of the electric pickup to make a compelling product as competition heats up in the segment.\n\nTesla is expected to make limited production of the Cybertruck in the first quarter of 2023 before increasing output, the source said.', ""Tesla did not immediately respond to a request for comment.\n\nTesla, the world's top electric car maker, makes electric sedans and sport utility vehicles but has missed out on the pickup truck segment, which is profitable and hugely popular in America.\n\nFord Motor (NYSE: ) Co and Rivian Automotive are ahead of Tesla in launching electric pickups."", ""Ford's market value breached $100 billion for the first time on Thursday when Tesla shares fell 6.7% and Rivian slumped 7.1%.\n\nCEO Elon Musk, who unveiled the futuristic vehicle in 2019, had already delayed its production from late 2021 to late 2022.\n\nMusk has said he will provide an updated product road map on Tesla's Jan. 26 earnings call."", 'Tesla recently removed a reference to its production schedule from its Cybertruck order website. Last month, the website said, ""You will be able to complete your configuration as production nears in 2022."" Now ""in 2022"" has been omitted.', 'Tesla plans to produce the Cybertruck at its factory in Texas, which is expected to start production of Model Y cars early this year.', 'Exclusive-Tesla delays initial production of Cybertruck to early 2023 -source By Reuters', 'LGES, LG Chem Ltd’s battery subsidiary, commands more than 20% of the global EV battery market and supplies Tesla Inc, General Motors Co and Volkswagen among others.', 'NVDA, -5.09% and Tesla Inc. TSLA, -6.75% Goldman pegged the group as representing 27% of the index’s market capitalization, but also pointed to strong returns for the index last year that were broad.\n\nThe S&P 500 SPX produced a total return of 28.7% in 2021, FactSet data show.']"
2022-01-14,"['Investors responded by rotating away from cyclical stocks back to tech stocks like Microsoft and Tesla, helping push up the Nasdaq.\n\nBut Toews Asset Management CEO Phil Toews warns that tech stocks could get hit hard.', 'Obviously, that’s where literacy, financial literacy comes in, I mean, do you buy what Board Gorillas or whatever they (both laugh) you can consume or do you have some mixture of some Apple and some Tesla stuff in there, you want to own some Bitcoin, whatever, but my point is that whatever, you know, our partners in the retail industry will want to', 'The hacker, who lives in Germany, said he was able to remotely start Tesla cars in different countries without the knowledge of the driver.', ""A 19-year-old security researcher and coding enthusiast recently claimed he exposed vulnerabilities in Tesla's (TSLA) - Get Tesla Inc Report connected keyless entry and driving system by remotely unlocking doors and windows of several cars, tuning into the car stereo, flashing car headlights and even starting their engines to drive."", 'David Colombo, an information technology security specialist, who runs IT security services company Colombo Technology in Germany said he was able to hack into more than 25 Tesla vehicles in more than 13 countries, earlier this week.', 'The hack was made possible due to ""flaws in a piece of third-party software,"" used by Tesla, according to a Bloomberg report.\n\n""It\'s Primarily The Owners Fault""\n\nColombo was able to use sensitive personal information of Tesla owners shared with a third-party software provider. Other additional details were not provided.', ""Tesla did not immediately respond to a request for comment.\n\nNot Tesla's First Brush With Hackers\n\nThis is not the first time someone has hacked into Tesla cars.\n\nIn 2020, the Autopilot of the Tesla Model X was hacked, multiple times."", 'A few months later, Lennert Wouters, a researcher at KU Leuven, “stole” a Tesla Model X in 90 seconds, Wired reported.\n\nConnected Cars Are Vulnerable\n\nCybersecurity experts have already warned of the vulnerabilities of connected cars.', 'A Teenager Claimed He Remotely Hacked 25 Tesla cars']"
2022-01-15,"['Over 60% Say…\n\nSearch interest in Dogecoin over the past week beat out Shiba Inu and peaked early Friday morning after it was revealed Tesla Inc (NASDAQ:TSLA) has begun to accept and denominate merchandise on its online shop in Dogecoin.', 'EV leader Tesla Inc (NASDAQ: TSLA) found more than one reason to remain in the spotlight, while the week witnessed another EV SPAC mired in controversy.', 'It also came to light that Tesla might not be starting production of its much-awaited and much-hyped Cybertruck in 2022. The company removed the reference to the 2022 production start date from the Cybertruck page.\n\nTesla finally began accepting Dogecoin (CRYPTO: DOGE) as a payment option for some of its merchandise this week.', 'Related Link: Tesla Analyst Hikes Price Target, Says The Company Can \'Make All Other EV Names Obsolete\'\n\nFisker Fleetingly Teases Supercar: Fisker, Inc. (NYSE: FSR) CEO Henrik Fisker teased a Supercar model in a blink-and-miss tweet, captioning the image as ""top secret.""', ""EV Stock Performances for The Week:\n\nRelated Link: Ford Can't Compete With Tesla Despite Doubling F-150 Lightning Production: Analyst"", ""India was also encouraging global companies https://reut.rs/3ntv4K3 such as Tesla (NASDAQ: ) Inc, Samsung (KS: ), LG Energy, Northvolt and Panasonic (OTC: ) to invest.\n\nClean auto technology is a key part of India's strategy for cutting pollution in major cities and reducing oil dependence.""]"
2022-01-16,"['Apple (AAPL) 10.93%\n\nMicrosoft (MSFT) 9.91%\n\nAmazon (AMZN) 7.78%\n\nAlphabet (ne Google) (GOOG) (GOOGL) 7.75%\n\nTesla (TSLA) 4.50%\n\nMeta Platforms (ne Facebook) (FB) 3.78%\n\nNvidia (NVDA) 3.68%\n\nPayPal (PYPL) 2.18%\n\nAdobe (ADBE) 1.95%\n\nAn impressive list of stocks that have scored some tremendous price gains in recent years.', 'Even if we adjust the above list by eliminating the high P/Es that come with Amazon and Tesla, these stocks are still trading at a lofty 34.0 times earnings, which translates to a meager earnings yield of 2.94%. If Treasury yields end up rising as many are predicting, this premium would also get squeezed away quickly.\n\nBottom line.', 'While some have brushed off the metaverse, including Tesla Inc (NASDAQ:TSLA) CEO Elon Musk calling it a “marketing buzzword,” others see the opportunity as very real.\n\nInvestors are actively seeking out ways to make money in the metaverse from NFTs, virtual land and public stocks with metaverse plans.', ""Ticker Security Last Change Change % FDX FEDEX CORP. 256.22 -1.45 -0.56% TSLA TESLA INC. 1,049.61 +18.05 +1.75%\n\nHowever, other notable events include Sen. Elizabeth Warren's deadline for the Federal Reserve to answer questions about inside stock trading made at the onset of the COVID-19 pandemic."", 'Additionally, FedEx is adding or increasing its shipping surcharges, and Tesla is raising its packages for Full Self Driving to $12,000.\n\nTuesday 1/18\n\nEarnings ramp up on Tuesday with Bank of America, Bank of New York Mellon, Charles Schwab, Goldman Sachs, and PNC Financial Services before the market open. Meanwhile, Interactive Brokers and J.B.']"
2022-01-17,"['Tesla (TSLA) Outpaces Stock Market Gains: What You Should Know', ""Dan O'Dowd doesn't mince words about Tesla."", 'Ticker Security Last Change Change % TSLA TESLA INC. 1,049.61 +18.05 +1.75%\n\nThe Green Hills Software founder and CEO has alleged in a full-page advertisement that appeared in the New York Times that ""millions would die every day"" if the current version of Tesla\'s Full Self-Driving system was fully in control of every vehicle on the road.', ""O'Dowd based his critique on a study of videos posted online that show Tesla owners using the Full Self-Driving feature, which Tesla states is in a beta stage and only capable of limited autonomous capability under driver supervision."", 'O\'Dowd called Full Self-Driving the ""worst piece of commercial software that I have ever seen"" and thinks that it\'s really in an alpha phase that should be tested by Tesla employees in-house rather than Tesla owners.\n\n""The software that drives self-driving cars that millions of lives are going to depend on must be the best software,"" he said.', ""While a restricted version of Full Self-Driving is available to anyone with a Tesla, owners can also apply to become beta testers of a more advanced version if they have a high enough driving safety score, as determined by their car's software."", 'Tesla CEO Elon Musk commented on the advertisement with a tweet that said, ""Green Hills software is a pile of trash. Linux ftw,"" and agreed with a comment that Full Self-Driving critics ""always have a huge financial interest in a competing solution.""', ""FOX Business could not independently confirm O'Dowd's claim about Green HIlls Software's relationship with Tesla, and the automaker, which does not have a functioning media affairs office, has not responded to a request for comment."", 'The National Highway Traffic Safety Administration is in the process of investigating whether Full Self-Driving was involved in an accident that occurred in Brea, California, on Nov. 3, but Elon Musk said Tesla bull Ross Gerber\'s comment on Twitter that ""there has not been one accident or injury since FSD beta launch"" was correct.', 'Powell Poppers\n\nIt has been a rough start to 2022 for the Nasdaq, the tech-heavy index dominated by Apple, Microsoft, Amazon, Meta, Tesla, and Alphabet. In the first few trading sessions of the new year, the benchmark index is down close to 5%. Over the last month, it has slumped approximately 3%.']"
2022-01-18,"['King not just of Tesla (TSLA) - Get Tesla Inc Report but also of clapping back on Twitter (TWTR) - Get Twitter, Inc. Report, Elon Musk called the software being used for some other electric vehicles ""a pile of trash.""', '""Today I placed a full-page advertisement in the @nytimes, campaigning to ban @Tesla full self-driving from our roads,"" O\'Dowd, who founded Green Hills Software in the 1980s, wrote. ""@RealDawnProject is organizing the opposition to @ElonMusk\'s ill-advised full self-driving robot car experiment.""', ""Multiple auto industry experts have, in fact, criticized FSD's tendency to glitch — in November, Tesla recalled over 10,000 electric cars after an update caused the brake system to activate without warning. That said, respondents under O'Dowd's post claimed that he was latching onto this simply to sell his own product."", '""I think it\'s only fair and honest for you to disclose which Tesla competitors your company Green Hills Software have taken money from,"" investing YouTube personality Dave Lee wrote on Twitter.\n\nNot one to hold back what he thinks, Musk frequently starts and enflames existing Twitter spats.', 'When Beasley responded with a 1,000-word summary of where the money would go, Musk started demonstratively dropping his Tesla shares.\n\nWhen Massachusetts Senator Elizabeth Warren (D-Mass.) wrote that mega-billionaires like Musk should perhaps pay more in taxes, he told her to “stop projecting” and called her “Senator Karen” on Twitter.', 'In addition, our partner Talon Metals Corp. recently announced an agreement with Tesla Inc. for the supply of nickel concentrate while continuing to advance its Tamarack Nickel project, targeting production by 2026.”', '.\n\n___\n\nFelony charges are 1st in a fatal crash involving Autopilot\n\nADVERTISEMENT\n\nDETROIT (AP) — California prosecutors have filed two counts of vehicular manslaughter against the driver of a Tesla on Autopilot who ran a red light, slammed into another car and killed two people in 2019.']"
2022-01-19,"['And if that’s not strange enough, once complete, the 30-foot long sculpture will head from Arizona to Texas where it will be presented to Musk himself at his place of work, Tesla Inc.\n\nThis Elon Musk head is just one of many projects that Chilliwack metal sculptor Kevin Stone is working on.', '“When the Elon goat is complete, we’re towing it to Tesla and demanding that Elon claims his goat! The Elon goat monument will serve as an anchor to the token and as a tribute to the world’s crypto community.”\n\nThe sole purpose of the monument is to market the Elon Goat Token.\n\nThe project was designed by Danny Wang of California.', '“I think Nikola Tesla was never given enough credit back in the day and I think Elon Musk is the Nikola Tesla of today,” Stone said. “(Musk) is way ahead of everybody. He thinks outside the box… I really like that. That’s kind of what I do. And he’s got the money to back his ideas which is innovative and amazing.”', 'On Wednesday, Apple shares fell 2.1 per cent, weighing most on the Nasdaq, while declines in Tesla and Amazon also dragged on the index.\n\nStocks have gotten off to a rocky start in 2022, as a fast rise in Treasury yields amid concerns the Fed will become aggressive in controlling inflation has particularly hit tech and growth shares.', ""Megacap growth companies, including Microsoft Corp, Alphabet Inc, Tesla Inc, Meta Platforms Inc and Netflix Inc, rose up to 2%.\n\nInvestors are now waiting for next week's Federal Reserve policy meeting for more cues on the central bank's plan to control inflation.""]"
2022-01-20,"[""Email address By clicking ‘Sign up’, you agree to receive marketing emails from Insider as well as other partner offers and accept our Terms of Service and Privacy Policy\n\nA Tesla employee died on the job at the automaker's factory in Fremont, California early Wednesday morning."", ""Tesla did not immediately respond to Insider's request for comment. KTVU reported that Cal-Occupational Safety and Health Administration is currently investigating the circumstances of the death."", '""Yesterday Tesla, Inc. dba Tesla Motors, Inc. notified Cal/OSHA of a fatality January 19 in Fremont,"" a spokesperson for the administration said in an email to Insider. ""A production associate collapsed while working on the power train line.', 'Two Tesla employees — 29-year-old Anthony Solima and 42-year-old Lee Brasier — quarreled on the job. Solima allegedly shot and killed Brasier later that day. He has been charged with murder.', 'Tips ETF, BlackRock Taxable Municipal Bond Trust, First Trust Energy Income & Growth Fund, Tesla Inc during the 3-months ended 2021Q4, according to the most recent filings of the investment company, Reitz Capital Advisors LLC. As of 2021Q4, Reitz Capital Advisors LLC owns 49 stocks with a total value of $142 million.', 'Reitz Capital Advisors LLC sold out a holding in Tesla Inc. The sale prices were between $780.59 and $1229.91, with an estimated average price of $1012.35.', ', SPY, SQ, AFRM, EVT, BXMX, INTC, BP, VTI, Reduced Positions: TSLA, RNG, AVYA, NKE, IVV, VUG, SRUUF, AMAT, PG, RODM, T, USB,\n\nTSLA, RNG, AVYA, NKE, IVV, VUG, SRUUF, AMAT, PG, RODM, T, USB, Sold Out: ISTB, KD,\n\nInvestment company Current Portfolio ) buys AbbVie Inc, Coca-Cola Co, Freeport-McMoRan Inc, American Express Co, Sherwin-Williams Co, sells Tesla', 'Inc, iShares Core 1-5 Year USD Bond ETF, Avaya Holdings Corp, Kyndryl Holdings Inc during the 3-months ended 2021Q4, according to the most recent filings of the investment company, Encompass Wealth Advisors, Llc.', 'Encompass Wealth Advisors, Llc Buys AbbVie Inc, Coca-Cola Co, Freeport-McMoRan Inc, Sells Tesla Inc, iShares Core 1-5 Year USD Bond ETF, Avaya Holdings Corp']"
